source_frame,source_cell,target_frame,target_cell,label
140,66,141,51,0
140,66,141,52,0
140,66,141,54,0
140,66,141,55,0
140,66,141,56,0
140,66,141,59,0
140,66,141,60,0
140,66,141,65,0
140,66,141,66,1
140,66,141,67,0
140,66,141,68,0
140,66,141,70,0
140,66,141,71,0
140,66,141,73,0
140,66,141,74,0
140,66,141,75,0
140,66,141,76,0
140,66,141,77,0
140,66,141,78,0
140,66,141,79,0
140,66,141,80,0
140,66,141,81,0
140,66,141,82,0
140,66,141,83,0
140,66,141,84,0
140,66,141,85,0
140,66,141,86,0
140,66,141,87,0
140,66,141,88,0
140,66,141,89,0
140,66,141,90,0
140,66,141,91,0
140,66,141,92,0
140,66,141,93,0
140,66,141,94,0
140,66,141,97,0
140,66,141,98,0
140,66,141,99,0
140,66,141,100,0
140,66,141,101,0
140,66,141,102,0
140,66,141,103,0
140,66,141,104,0
140,66,141,144,0
140,67,141,40,0
140,67,141,48,0
140,67,141,50,0
140,67,141,51,0
140,67,141,52,0
140,67,141,54,0
140,67,141,55,0
140,67,141,56,0
140,67,141,59,0
140,67,141,60,0
140,67,141,65,0
140,67,141,66,0
140,67,141,67,1
140,67,141,68,0
140,67,141,70,0
140,67,141,71,0
140,67,141,73,0
140,67,141,74,0
140,67,141,75,0
140,67,141,76,0
140,67,141,77,0
140,67,141,78,0
140,67,141,79,0
140,67,141,80,0
140,67,141,81,0
140,67,141,82,0
140,67,141,83,0
140,67,141,84,0
140,67,141,85,0
140,67,141,86,0
140,67,141,87,0
140,67,141,88,0
140,67,141,89,0
140,67,141,90,0
140,67,141,91,0
140,67,141,92,0
140,67,141,93,0
140,67,141,94,0
140,67,141,97,0
140,67,141,98,0
140,67,141,99,0
140,67,141,100,0
140,67,141,101,0
140,67,141,102,0
140,67,141,103,0
140,67,141,104,0
140,67,141,144,0
140,68,141,40,0
140,68,141,48,0
140,68,141,50,0
140,68,141,51,0
140,68,141,52,0
140,68,141,54,0
140,68,141,55,0
140,68,141,56,0
140,68,141,59,0
140,68,141,60,0
140,68,141,65,0
140,68,141,66,0
140,68,141,67,0
140,68,141,68,1
140,68,141,70,0
140,68,141,71,0
140,68,141,73,0
140,68,141,74,0
140,68,141,75,0
140,68,141,76,0
140,68,141,77,0
140,68,141,78,0
140,68,141,79,0
140,68,141,80,0
140,68,141,81,0
140,68,141,82,0
140,68,141,83,0
140,68,141,84,0
140,68,141,85,0
140,68,141,86,0
140,68,141,87,0
140,68,141,88,0
140,68,141,89,0
140,68,141,90,0
140,68,141,91,0
140,68,141,92,0
140,68,141,93,0
140,68,141,94,0
140,68,141,97,0
140,68,141,98,0
140,68,141,99,0
140,68,141,100,0
140,68,141,101,0
140,68,141,102,0
140,68,141,103,0
140,68,141,104,0
140,68,141,144,0
140,70,141,40,0
140,70,141,48,0
140,70,141,50,0
140,70,141,51,0
140,70,141,52,0
140,70,141,54,0
140,70,141,55,0
140,70,141,56,0
140,70,141,59,0
140,70,141,60,0
140,70,141,65,0
140,70,141,66,0
140,70,141,67,0
140,70,141,68,0
140,70,141,70,1
140,70,141,71,0
140,70,141,73,0
140,70,141,74,0
140,70,141,75,0
140,70,141,76,0
140,70,141,77,0
140,70,141,78,0
140,70,141,79,0
140,70,141,80,0
140,70,141,81,0
140,70,141,82,0
140,70,141,83,0
140,70,141,84,0
140,70,141,85,0
140,70,141,86,0
140,70,141,87,0
140,70,141,88,0
140,70,141,89,0
140,70,141,90,0
140,70,141,91,0
140,70,141,92,0
140,70,141,93,0
140,70,141,94,0
140,70,141,97,0
140,70,141,98,0
140,70,141,99,0
140,70,141,100,0
140,70,141,101,0
140,70,141,102,0
140,70,141,103,0
140,70,141,104,0
140,70,141,144,0
140,71,141,40,0
140,71,141,48,0
140,71,141,50,0
140,71,141,51,0
140,71,141,52,0
140,71,141,54,0
140,71,141,55,0
140,71,141,56,0
140,71,141,59,0
140,71,141,60,0
140,71,141,65,0
140,71,141,66,0
140,71,141,67,0
140,71,141,68,0
140,71,141,70,0
140,71,141,71,1
140,71,141,73,0
140,71,141,74,0
140,71,141,75,0
140,71,141,76,0
140,71,141,77,0
140,71,141,78,0
140,71,141,79,0
140,71,141,80,0
140,71,141,81,0
140,71,141,82,0
140,71,141,83,0
140,71,141,84,0
140,71,141,85,0
140,71,141,86,0
140,71,141,87,0
140,71,141,88,0
140,71,141,89,0
140,71,141,90,0
140,71,141,91,0
140,71,141,92,0
140,71,141,93,0
140,71,141,94,0
140,71,141,97,0
140,71,141,98,0
140,71,141,99,0
140,71,141,100,0
140,71,141,101,0
140,71,141,102,0
140,71,141,103,0
140,71,141,104,0
140,71,141,144,0
140,73,141,40,0
140,73,141,48,0
140,73,141,50,0
140,73,141,51,0
140,73,141,52,0
140,73,141,54,0
140,73,141,55,0
140,73,141,56,0
140,73,141,59,0
140,73,141,60,0
140,73,141,65,0
140,73,141,66,0
140,73,141,67,0
140,73,141,68,0
140,73,141,70,0
140,73,141,71,0
140,73,141,73,1
140,73,141,74,0
140,73,141,75,0
140,73,141,76,0
140,73,141,77,0
140,73,141,78,0
140,73,141,79,0
140,73,141,80,0
140,73,141,81,0
140,73,141,82,0
140,73,141,83,0
140,73,141,84,0
140,73,141,85,0
140,73,141,86,0
140,73,141,87,0
140,73,141,88,0
140,73,141,89,0
140,73,141,90,0
140,73,141,91,0
140,73,141,92,0
140,73,141,93,0
140,73,141,94,0
140,73,141,97,0
140,73,141,98,0
140,73,141,99,0
140,73,141,100,0
140,73,141,101,0
140,73,141,102,0
140,73,141,103,0
140,73,141,104,0
140,73,141,144,0
140,74,141,40,0
140,74,141,48,0
140,74,141,50,0
140,74,141,51,0
140,74,141,52,0
140,74,141,54,0
140,74,141,55,0
140,74,141,56,0
140,74,141,59,0
140,74,141,60,0
140,74,141,65,0
140,74,141,66,0
140,74,141,67,0
140,74,141,68,0
140,74,141,70,0
140,74,141,71,0
140,74,141,73,0
140,74,141,74,1
140,74,141,75,0
140,74,141,76,0
140,74,141,77,0
140,74,141,78,0
140,74,141,79,0
140,74,141,80,0
140,74,141,81,0
140,74,141,82,0
140,74,141,83,0
140,74,141,84,0
140,74,141,85,0
140,74,141,86,0
140,74,141,87,0
140,74,141,88,0
140,74,141,89,0
140,74,141,90,0
140,74,141,91,0
140,74,141,92,0
140,74,141,93,0
140,74,141,94,0
140,74,141,97,0
140,74,141,98,0
140,74,141,99,0
140,74,141,100,0
140,74,141,101,0
140,74,141,102,0
140,74,141,103,0
140,74,141,104,0
140,74,141,144,0
140,75,141,40,0
140,75,141,48,0
140,75,141,50,0
140,75,141,51,0
140,75,141,52,0
140,75,141,54,0
140,75,141,55,0
140,75,141,56,0
140,75,141,59,0
140,75,141,60,0
140,75,141,65,0
140,75,141,66,0
140,75,141,67,0
140,75,141,68,0
140,75,141,70,0
140,75,141,71,0
140,75,141,73,0
140,75,141,74,0
140,75,141,75,1
140,75,141,76,0
140,75,141,77,0
140,75,141,78,0
140,75,141,79,0
140,75,141,80,0
140,75,141,81,0
140,75,141,82,0
140,75,141,83,0
140,75,141,84,0
140,75,141,85,0
140,75,141,86,0
140,75,141,87,0
140,75,141,88,0
140,75,141,89,0
140,75,141,90,0
140,75,141,91,0
140,75,141,92,0
140,75,141,93,0
140,75,141,94,0
140,75,141,97,0
140,75,141,98,0
140,75,141,99,0
140,75,141,100,0
140,75,141,101,0
140,75,141,102,0
140,75,141,103,0
140,75,141,104,0
140,75,141,144,0
140,76,141,40,0
140,76,141,48,0
140,76,141,50,0
140,76,141,51,0
140,76,141,52,0
140,76,141,54,0
140,76,141,55,0
140,76,141,56,0
140,76,141,59,0
140,76,141,60,0
140,76,141,65,0
140,76,141,66,0
140,76,141,67,0
140,76,141,68,0
140,76,141,70,0
140,76,141,71,0
140,76,141,73,0
140,76,141,74,0
140,76,141,75,0
140,76,141,76,1
140,76,141,77,0
140,76,141,78,0
140,76,141,79,0
140,76,141,80,0
140,76,141,81,0
140,76,141,82,0
140,76,141,83,0
140,76,141,84,0
140,76,141,85,0
140,76,141,86,0
140,76,141,87,0
140,76,141,88,0
140,76,141,89,0
140,76,141,90,0
140,76,141,91,0
140,76,141,92,0
140,76,141,93,0
140,76,141,94,0
140,76,141,97,0
140,76,141,98,0
140,76,141,99,0
140,76,141,100,0
140,76,141,101,0
140,76,141,102,0
140,76,141,103,0
140,76,141,104,0
140,76,141,144,0
140,77,141,40,0
140,77,141,48,0
140,77,141,50,0
140,77,141,51,0
140,77,141,52,0
140,77,141,54,0
140,77,141,55,0
140,77,141,56,0
140,77,141,59,0
140,77,141,60,0
140,77,141,65,0
140,77,141,66,0
140,77,141,67,0
140,77,141,68,0
140,77,141,70,0
140,77,141,71,0
140,77,141,73,0
140,77,141,74,0
140,77,141,75,0
140,77,141,76,0
140,77,141,77,1
140,77,141,78,0
140,77,141,79,0
140,77,141,80,0
140,77,141,81,0
140,77,141,82,0
140,77,141,83,0
140,77,141,84,0
140,77,141,85,0
140,77,141,86,0
140,77,141,87,0
140,77,141,88,0
140,77,141,89,0
140,77,141,90,0
140,77,141,91,0
140,77,141,92,0
140,77,141,93,0
140,77,141,94,0
140,77,141,97,0
140,77,141,98,0
140,77,141,99,0
140,77,141,100,0
140,77,141,101,0
140,77,141,102,0
140,77,141,103,0
140,77,141,104,0
140,77,141,144,0
140,78,141,40,0
140,78,141,48,0
140,78,141,50,0
140,78,141,51,0
140,78,141,52,0
140,78,141,54,0
140,78,141,55,0
140,78,141,56,0
140,78,141,59,0
140,78,141,60,0
140,78,141,65,0
140,78,141,66,0
140,78,141,67,0
140,78,141,68,0
140,78,141,70,0
140,78,141,71,0
140,78,141,73,0
140,78,141,74,0
140,78,141,75,0
140,78,141,76,0
140,78,141,77,0
140,78,141,78,1
140,78,141,79,0
140,78,141,80,0
140,78,141,81,0
140,78,141,82,0
140,78,141,83,0
140,78,141,84,0
140,78,141,85,0
140,78,141,86,0
140,78,141,87,0
140,78,141,88,0
140,78,141,89,0
140,78,141,90,0
140,78,141,91,0
140,78,141,92,0
140,78,141,93,0
140,78,141,94,0
140,78,141,97,0
140,78,141,98,0
140,78,141,99,0
140,78,141,100,0
140,78,141,101,0
140,78,141,102,0
140,78,141,103,0
140,78,141,104,0
140,78,141,144,0
140,79,141,40,0
140,79,141,48,0
140,79,141,50,0
140,79,141,51,0
140,79,141,52,0
140,79,141,54,0
140,79,141,55,0
140,79,141,56,0
140,79,141,59,0
140,79,141,60,0
140,79,141,65,0
140,79,141,66,0
140,79,141,67,0
140,79,141,68,0
140,79,141,70,0
140,79,141,71,0
140,79,141,73,0
140,79,141,74,0
140,79,141,75,0
140,79,141,76,0
140,79,141,77,0
140,79,141,78,0
140,79,141,79,1
140,79,141,80,0
140,79,141,81,0
140,79,141,82,0
140,79,141,83,0
140,79,141,84,0
140,79,141,85,0
140,79,141,86,0
140,79,141,87,0
140,79,141,88,0
140,79,141,89,0
140,79,141,90,0
140,79,141,91,0
140,79,141,92,0
140,79,141,93,0
140,79,141,94,0
140,79,141,97,0
140,79,141,98,0
140,79,141,99,0
140,79,141,100,0
140,79,141,101,0
140,79,141,102,0
140,79,141,103,0
140,79,141,104,0
140,79,141,144,0
140,80,141,40,0
140,80,141,48,0
140,80,141,50,0
140,80,141,51,0
140,80,141,52,0
140,80,141,54,0
140,80,141,55,0
140,80,141,56,0
140,80,141,59,0
140,80,141,60,0
140,80,141,65,0
140,80,141,66,0
140,80,141,67,0
140,80,141,68,0
140,80,141,70,0
140,80,141,71,0
140,80,141,73,0
140,80,141,74,0
140,80,141,75,0
140,80,141,76,0
140,80,141,77,0
140,80,141,78,0
140,80,141,79,0
140,80,141,80,1
140,80,141,81,0
140,80,141,82,0
140,80,141,83,0
140,80,141,84,0
140,80,141,85,0
140,80,141,86,0
140,80,141,87,0
140,80,141,88,0
140,80,141,89,0
140,80,141,90,0
140,80,141,91,0
140,80,141,92,0
140,80,141,93,0
140,80,141,94,0
140,80,141,97,0
140,80,141,98,0
140,80,141,99,0
140,80,141,100,0
140,80,141,101,0
140,80,141,102,0
140,80,141,103,0
140,80,141,104,0
140,80,141,144,0
140,81,141,40,0
140,81,141,48,0
140,81,141,50,0
140,81,141,51,0
140,81,141,52,0
140,81,141,54,0
140,81,141,55,0
140,81,141,56,0
140,81,141,59,0
140,81,141,60,0
140,81,141,65,0
140,81,141,66,0
140,81,141,67,0
140,81,141,68,0
140,81,141,70,0
140,81,141,71,0
140,81,141,73,0
140,81,141,74,0
140,81,141,75,0
140,81,141,76,0
140,81,141,77,0
140,81,141,78,0
140,81,141,79,0
140,81,141,80,0
140,81,141,81,1
140,81,141,82,0
140,81,141,83,0
140,81,141,84,0
140,81,141,85,0
140,81,141,86,0
140,81,141,87,0
140,81,141,88,0
140,81,141,89,0
140,81,141,90,0
140,81,141,91,0
140,81,141,92,0
140,81,141,93,0
140,81,141,94,0
140,81,141,97,0
140,81,141,98,0
140,81,141,99,0
140,81,141,100,0
140,81,141,101,0
140,81,141,102,0
140,81,141,103,0
140,81,141,104,0
140,81,141,144,0
140,82,141,40,0
140,82,141,48,0
140,82,141,50,0
140,82,141,51,0
140,82,141,52,0
140,82,141,54,0
140,82,141,55,0
140,82,141,56,0
140,82,141,59,0
140,82,141,60,0
140,82,141,65,0
140,82,141,66,0
140,82,141,67,0
140,82,141,68,0
140,82,141,70,0
140,82,141,71,0
140,82,141,73,0
140,82,141,74,0
140,82,141,75,0
140,82,141,76,0
140,82,141,77,0
140,82,141,78,0
140,82,141,79,0
140,82,141,80,0
140,82,141,81,0
140,82,141,82,1
140,82,141,83,0
140,82,141,84,0
140,82,141,85,0
140,82,141,86,0
140,82,141,87,0
140,82,141,88,0
140,82,141,89,0
140,82,141,90,0
140,82,141,91,0
140,82,141,92,0
140,82,141,93,0
140,82,141,94,0
140,82,141,97,0
140,82,141,98,0
140,82,141,99,0
140,82,141,100,0
140,82,141,101,0
140,82,141,102,0
140,82,141,103,0
140,82,141,104,0
140,82,141,144,0
140,83,141,40,0
140,83,141,48,0
140,83,141,50,0
140,83,141,51,0
140,83,141,52,0
140,83,141,54,0
140,83,141,55,0
140,83,141,56,0
140,83,141,59,0
140,83,141,60,0
140,83,141,65,0
140,83,141,66,0
140,83,141,67,0
140,83,141,68,0
140,83,141,70,0
140,83,141,71,0
140,83,141,73,0
140,83,141,74,0
140,83,141,75,0
140,83,141,76,0
140,83,141,77,0
140,83,141,78,0
140,83,141,79,0
140,83,141,80,0
140,83,141,81,0
140,83,141,82,0
140,83,141,83,1
140,83,141,84,0
140,83,141,85,0
140,83,141,86,0
140,83,141,87,0
140,83,141,88,0
140,83,141,89,0
140,83,141,90,0
140,83,141,91,0
140,83,141,92,0
140,83,141,93,0
140,83,141,94,0
140,83,141,97,0
140,83,141,98,0
140,83,141,99,0
140,83,141,100,0
140,83,141,101,0
140,83,141,102,0
140,83,141,103,0
140,83,141,104,0
140,83,141,144,0
140,84,141,40,0
140,84,141,48,0
140,84,141,50,0
140,84,141,51,0
140,84,141,52,0
140,84,141,54,0
140,84,141,55,0
140,84,141,56,0
140,84,141,59,0
140,84,141,60,0
140,84,141,65,0
140,84,141,66,0
140,84,141,67,0
140,84,141,68,0
140,84,141,70,0
140,84,141,71,0
140,84,141,73,0
140,84,141,74,0
140,84,141,75,0
140,84,141,76,0
140,84,141,77,0
140,84,141,78,0
140,84,141,79,0
140,84,141,80,0
140,84,141,81,0
140,84,141,82,0
140,84,141,83,0
140,84,141,84,1
140,84,141,85,0
140,84,141,86,0
140,84,141,87,0
140,84,141,88,0
140,84,141,89,0
140,84,141,90,0
140,84,141,91,0
140,84,141,92,0
140,84,141,93,0
140,84,141,94,0
140,84,141,97,0
140,84,141,98,0
140,84,141,99,0
140,84,141,100,0
140,84,141,101,0
140,84,141,102,0
140,84,141,103,0
140,84,141,104,0
140,84,141,144,0
140,85,141,40,0
140,85,141,48,0
140,85,141,50,0
140,85,141,51,0
140,85,141,52,0
140,85,141,54,0
140,85,141,55,0
140,85,141,56,0
140,85,141,59,0
140,85,141,60,0
140,85,141,65,0
140,85,141,66,0
140,85,141,67,0
140,85,141,68,0
140,85,141,70,0
140,85,141,71,0
140,85,141,73,0
140,85,141,74,0
140,85,141,75,0
140,85,141,76,0
140,85,141,77,0
140,85,141,78,0
140,85,141,79,0
140,85,141,80,0
140,85,141,81,0
140,85,141,82,0
140,85,141,83,0
140,85,141,84,0
140,85,141,85,1
140,85,141,86,0
140,85,141,87,0
140,85,141,88,0
140,85,141,89,0
140,85,141,90,0
140,85,141,91,0
140,85,141,92,0
140,85,141,93,0
140,85,141,94,0
140,85,141,97,0
140,85,141,98,0
140,85,141,99,0
140,85,141,100,0
140,85,141,101,0
140,85,141,102,0
140,85,141,103,0
140,85,141,104,0
140,85,141,144,0
140,86,141,40,0
140,86,141,48,0
140,86,141,50,0
140,86,141,51,0
140,86,141,52,0
140,86,141,54,0
140,86,141,55,0
140,86,141,56,0
140,86,141,59,0
140,86,141,60,0
140,86,141,65,0
140,86,141,66,0
140,86,141,67,0
140,86,141,68,0
140,86,141,70,0
140,86,141,71,0
140,86,141,73,0
140,86,141,74,0
140,86,141,75,0
140,86,141,76,0
140,86,141,77,0
140,86,141,78,0
140,86,141,79,0
140,86,141,80,0
140,86,141,81,0
140,86,141,82,0
140,86,141,83,0
140,86,141,84,0
140,86,141,85,0
140,86,141,86,1
140,86,141,87,0
140,86,141,88,0
140,86,141,89,0
140,86,141,90,0
140,86,141,91,0
140,86,141,92,0
140,86,141,93,0
140,86,141,94,0
140,86,141,97,0
140,86,141,98,0
140,86,141,99,0
140,86,141,100,0
140,86,141,101,0
140,86,141,102,0
140,86,141,103,0
140,86,141,104,0
140,86,141,144,0
140,87,141,40,0
140,87,141,48,0
140,87,141,50,0
140,87,141,51,0
140,87,141,52,0
140,87,141,54,0
140,87,141,55,0
140,87,141,56,0
140,87,141,59,0
140,87,141,60,0
140,87,141,65,0
140,87,141,66,0
140,87,141,67,0
140,87,141,68,0
140,87,141,70,0
140,87,141,71,0
140,87,141,73,0
140,87,141,74,0
140,87,141,75,0
140,87,141,76,0
140,87,141,77,0
140,87,141,78,0
140,87,141,79,0
140,87,141,80,0
140,87,141,81,0
140,87,141,82,0
140,87,141,83,0
140,87,141,84,0
140,87,141,85,0
140,87,141,86,0
140,87,141,87,1
140,87,141,88,0
140,87,141,89,0
140,87,141,90,0
140,87,141,91,0
140,87,141,92,0
140,87,141,93,0
140,87,141,94,0
140,87,141,97,0
140,87,141,98,0
140,87,141,99,0
140,87,141,100,0
140,87,141,101,0
140,87,141,102,0
140,87,141,103,0
140,87,141,104,0
140,87,141,144,0
140,88,141,40,0
140,88,141,48,0
140,88,141,50,0
140,88,141,51,0
140,88,141,52,0
140,88,141,54,0
140,88,141,55,0
140,88,141,56,0
140,88,141,59,0
140,88,141,60,0
140,88,141,65,0
140,88,141,66,0
140,88,141,67,0
140,88,141,68,0
140,88,141,70,0
140,88,141,71,0
140,88,141,73,0
140,88,141,74,0
140,88,141,75,0
140,88,141,76,0
140,88,141,77,0
140,88,141,78,0
140,88,141,79,0
140,88,141,80,0
140,88,141,81,0
140,88,141,82,0
140,88,141,83,0
140,88,141,84,0
140,88,141,85,0
140,88,141,86,0
140,88,141,87,0
140,88,141,88,1
140,88,141,89,0
140,88,141,90,0
140,88,141,91,0
140,88,141,92,0
140,88,141,93,0
140,88,141,94,0
140,88,141,97,0
140,88,141,98,0
140,88,141,99,0
140,88,141,100,0
140,88,141,101,0
140,88,141,102,0
140,88,141,103,0
140,88,141,104,0
140,88,141,144,0
140,89,141,40,0
140,89,141,48,0
140,89,141,50,0
140,89,141,51,0
140,89,141,52,0
140,89,141,54,0
140,89,141,55,0
140,89,141,56,0
140,89,141,59,0
140,89,141,60,0
140,89,141,65,0
140,89,141,66,0
140,89,141,67,0
140,89,141,68,0
140,89,141,70,0
140,89,141,71,0
140,89,141,73,0
140,89,141,74,0
140,89,141,75,0
140,89,141,76,0
140,89,141,77,0
140,89,141,78,0
140,89,141,79,0
140,89,141,80,0
140,89,141,81,0
140,89,141,82,0
140,89,141,83,0
140,89,141,84,0
140,89,141,85,0
140,89,141,86,0
140,89,141,87,0
140,89,141,88,0
140,89,141,89,1
140,89,141,90,0
140,89,141,91,0
140,89,141,92,0
140,89,141,93,0
140,89,141,94,0
140,89,141,97,0
140,89,141,98,0
140,89,141,99,0
140,89,141,100,0
140,89,141,101,0
140,89,141,102,0
140,89,141,103,0
140,89,141,104,0
140,89,141,144,0
140,90,141,40,0
140,90,141,48,0
140,90,141,50,0
140,90,141,51,0
140,90,141,52,0
140,90,141,54,0
140,90,141,55,0
140,90,141,56,0
140,90,141,59,0
140,90,141,60,0
140,90,141,65,0
140,90,141,66,0
140,90,141,67,0
140,90,141,68,0
140,90,141,70,0
140,90,141,71,0
140,90,141,73,0
140,90,141,74,0
140,90,141,75,0
140,90,141,76,0
140,90,141,77,0
140,90,141,78,0
140,90,141,79,0
140,90,141,80,0
140,90,141,81,0
140,90,141,82,0
140,90,141,83,0
140,90,141,84,0
140,90,141,85,0
140,90,141,86,0
140,90,141,87,0
140,90,141,88,0
140,90,141,89,0
140,90,141,90,1
140,90,141,91,0
140,90,141,92,0
140,90,141,93,0
140,90,141,94,0
140,90,141,97,0
140,90,141,98,0
140,90,141,99,0
140,90,141,100,0
140,90,141,101,0
140,90,141,102,0
140,90,141,103,0
140,90,141,104,0
140,90,141,144,0
140,91,141,40,0
140,91,141,48,0
140,91,141,50,0
140,91,141,51,0
140,91,141,52,0
140,91,141,54,0
140,91,141,55,0
140,91,141,56,0
140,91,141,59,0
140,91,141,60,0
140,91,141,65,0
140,91,141,66,0
140,91,141,67,0
140,91,141,68,0
140,91,141,70,0
140,91,141,71,0
140,91,141,73,0
140,91,141,74,0
140,91,141,75,0
140,91,141,76,0
140,91,141,77,0
140,91,141,78,0
140,91,141,79,0
140,91,141,80,0
140,91,141,81,0
140,91,141,82,0
140,91,141,83,0
140,91,141,84,0
140,91,141,85,0
140,91,141,86,0
140,91,141,87,0
140,91,141,88,0
140,91,141,89,0
140,91,141,90,0
140,91,141,91,1
140,91,141,92,0
140,91,141,93,0
140,91,141,94,0
140,91,141,97,0
140,91,141,98,0
140,91,141,99,0
140,91,141,100,0
140,91,141,101,0
140,91,141,102,0
140,91,141,103,0
140,91,141,104,0
140,91,141,144,0
140,92,141,40,0
140,92,141,48,0
140,92,141,50,0
140,92,141,51,0
140,92,141,52,0
140,92,141,54,0
140,92,141,55,0
140,92,141,56,0
140,92,141,59,0
140,92,141,60,0
140,92,141,65,0
140,92,141,66,0
140,92,141,67,0
140,92,141,68,0
140,92,141,70,0
140,92,141,71,0
140,92,141,73,0
140,92,141,74,0
140,92,141,75,0
140,92,141,76,0
140,92,141,77,0
140,92,141,78,0
140,92,141,79,0
140,92,141,80,0
140,92,141,81,0
140,92,141,82,0
140,92,141,83,0
140,92,141,84,0
140,92,141,85,0
140,92,141,86,0
140,92,141,87,0
140,92,141,88,0
140,92,141,89,0
140,92,141,90,0
140,92,141,91,0
140,92,141,92,1
140,92,141,93,0
140,92,141,94,0
140,92,141,97,0
140,92,141,98,0
140,92,141,99,0
140,92,141,100,0
140,92,141,101,0
140,92,141,102,0
140,92,141,103,0
140,92,141,104,0
140,92,141,144,0
140,93,141,40,0
140,93,141,48,0
140,93,141,50,0
140,93,141,51,0
140,93,141,52,0
140,93,141,54,0
140,93,141,55,0
140,93,141,56,0
140,93,141,59,0
140,93,141,60,0
140,93,141,65,0
140,93,141,66,0
140,93,141,67,0
140,93,141,68,0
140,93,141,70,0
140,93,141,71,0
140,93,141,73,0
140,93,141,74,0
140,93,141,75,0
140,93,141,76,0
140,93,141,77,0
140,93,141,78,0
140,93,141,79,0
140,93,141,80,0
140,93,141,81,0
140,93,141,82,0
140,93,141,83,0
140,93,141,84,0
140,93,141,85,0
140,93,141,86,0
140,93,141,87,0
140,93,141,88,0
140,93,141,89,0
140,93,141,90,0
140,93,141,91,0
140,93,141,92,0
140,93,141,93,1
140,93,141,94,0
140,93,141,97,0
140,93,141,98,0
140,93,141,99,0
140,93,141,100,0
140,93,141,101,0
140,93,141,102,0
140,93,141,103,0
140,93,141,104,0
140,93,141,144,0
140,94,141,40,0
140,94,141,48,0
140,94,141,50,0
140,94,141,51,0
140,94,141,52,0
140,94,141,54,0
140,94,141,55,0
140,94,141,56,0
140,94,141,59,0
140,94,141,60,0
140,94,141,65,0
140,94,141,66,0
140,94,141,67,0
140,94,141,68,0
140,94,141,70,0
140,94,141,71,0
140,94,141,73,0
140,94,141,74,0
140,94,141,75,0
140,94,141,76,0
140,94,141,77,0
140,94,141,78,0
140,94,141,79,0
140,94,141,80,0
140,94,141,81,0
140,94,141,82,0
140,94,141,83,0
140,94,141,84,0
140,94,141,85,0
140,94,141,86,0
140,94,141,87,0
140,94,141,88,0
140,94,141,89,0
140,94,141,90,0
140,94,141,91,0
140,94,141,92,0
140,94,141,93,0
140,94,141,94,1
140,94,141,97,0
140,94,141,98,0
140,94,141,99,0
140,94,141,100,0
140,94,141,101,0
140,94,141,102,0
140,94,141,103,0
140,94,141,104,0
140,94,141,144,0
140,97,141,40,0
140,97,141,48,0
140,97,141,50,0
140,97,141,51,0
140,97,141,52,0
140,97,141,54,0
140,97,141,55,0
140,97,141,56,0
140,97,141,59,0
140,97,141,60,0
140,97,141,65,0
140,97,141,66,0
140,97,141,67,0
140,97,141,68,0
140,97,141,70,0
140,97,141,71,0
140,97,141,73,0
140,97,141,74,0
140,97,141,75,0
140,97,141,76,0
140,97,141,77,0
140,97,141,78,0
140,97,141,79,0
140,97,141,80,0
140,97,141,81,0
140,97,141,82,0
140,97,141,83,0
140,97,141,84,0
140,97,141,85,0
140,97,141,86,0
140,97,141,87,0
140,97,141,88,0
140,97,141,89,0
140,97,141,90,0
140,97,141,91,0
140,97,141,92,0
140,97,141,93,0
140,97,141,94,0
140,97,141,97,1
140,97,141,98,0
140,97,141,99,0
140,97,141,100,0
140,97,141,101,0
140,97,141,102,0
140,97,141,103,0
140,97,141,104,0
140,97,141,144,0
140,98,141,40,0
140,98,141,48,0
140,98,141,50,0
140,98,141,51,0
140,98,141,52,0
140,98,141,54,0
140,98,141,55,0
140,98,141,56,0
140,98,141,59,0
140,98,141,60,0
140,98,141,65,0
140,98,141,66,0
140,98,141,67,0
140,98,141,68,0
140,98,141,70,0
140,98,141,71,0
140,98,141,73,0
140,98,141,74,0
140,98,141,75,0
140,98,141,76,0
140,98,141,77,0
140,98,141,78,0
140,98,141,79,0
140,98,141,80,0
140,98,141,81,0
140,98,141,82,0
140,98,141,83,0
140,98,141,84,0
140,98,141,85,0
140,98,141,86,0
140,98,141,87,0
140,98,141,88,0
140,98,141,89,0
140,98,141,90,0
140,98,141,91,0
140,98,141,92,0
140,98,141,93,0
140,98,141,94,0
140,98,141,97,0
140,98,141,98,1
140,98,141,99,0
140,98,141,100,0
140,98,141,101,0
140,98,141,102,0
140,98,141,103,0
140,98,141,104,0
140,98,141,144,0
140,99,141,40,0
140,99,141,48,0
140,99,141,50,0
140,99,141,51,0
140,99,141,52,0
140,99,141,54,0
140,99,141,55,0
140,99,141,56,0
140,99,141,59,0
140,99,141,60,0
140,99,141,65,0
140,99,141,66,0
140,99,141,67,0
140,99,141,68,0
140,99,141,70,0
140,99,141,71,0
140,99,141,73,0
140,99,141,74,0
140,99,141,75,0
140,99,141,76,0
140,99,141,77,0
140,99,141,78,0
140,99,141,79,0
140,99,141,80,0
140,99,141,81,0
140,99,141,82,0
140,99,141,83,0
140,99,141,84,0
140,99,141,85,0
140,99,141,86,0
140,99,141,87,0
140,99,141,88,0
140,99,141,89,0
140,99,141,90,0
140,99,141,91,0
140,99,141,92,0
140,99,141,93,0
